"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subj_ID","group","value","button_pressed","correct","response","responses","question_order"
"null","<img src=""osf_files/Objects/tv.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","695","1844171","0.0-8.0-0.213","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","696","1846634","0.0-8.0-1.213","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rockingchair.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","697","1849636","0.0-8.0-0.214","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","698","1851247","0.0-8.0-1.214","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/clock.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","699","1854249","0.0-8.0-0.215","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","700","1856001","0.0-8.0-1.215","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tie.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","701","1859003","0.0-8.0-0.216","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","702","1861266","0.0-8.0-1.216","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/woolenhat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","703","1864268","0.0-8.0-0.217","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","704","1866495","0.0-8.0-1.217","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/microphone.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","705","1869498","0.0-8.0-0.218","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","706","1870957","0.0-8.0-1.218","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/necklace.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","707","1873958","0.0-8.0-0.219","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","708","1876453","0.0-8.0-1.219","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/socks.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","709","1879455","0.0-8.0-0.220","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","710","1882001","0.0-8.0-1.220","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/newspaper2.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","711","1885003","0.0-8.0-0.221","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","712","1886939","0.0-8.0-1.221","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/boot.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","713","1889941","0.0-8.0-0.222","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","714","1892385","0.0-8.0-1.222","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tie.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","715","1895387","0.0-8.0-0.223","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","716","1897951","0.0-8.0-1.223","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/comb.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","717","1900953","0.0-8.0-0.224","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","718","1903127","0.0-8.0-1.224","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/comb.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","719","1906130","0.0-8.0-0.225","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","720","1907796","0.0-8.0-1.225","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sneakers.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","721","1910797","0.0-8.0-0.226","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","722","1912555","0.0-8.0-1.226","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/bottle.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","723","1915557","0.0-8.0-0.227","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","724","1917466","0.0-8.0-1.227","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sneakers.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","725","1920469","0.0-8.0-0.228","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","726","1922546","0.0-8.0-1.228","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/handbag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","727","1925548","0.0-8.0-0.229","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","728","1927236","0.0-8.0-1.229","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rockingchair.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","729","1930238","0.0-8.0-0.230","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","730","1932344","0.0-8.0-1.230","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/juice.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","731","1935346","0.0-8.0-0.231","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","732","1936897","0.0-8.0-1.231","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/bottle.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","733","1939900","0.0-8.0-0.232","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","734","1941894","0.0-8.0-1.232","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","735","1944900","0.0-8.0-0.233","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","736","1946917","0.0-8.0-1.233","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebag.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","737","1949919","0.0-8.0-0.234","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","738","1951461","0.0-8.0-1.234","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/doll.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","739","1954463","0.0-8.0-0.235","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","740","1956148","0.0-8.0-1.235","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/newspaper2.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","741","1959151","0.0-8.0-0.236","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","742","1961255","0.0-8.0-1.236","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/hanger.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","743","1964255","0.0-8.0-0.237","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","744","1966664","0.0-8.0-1.237","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/boot.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","745","1969665","0.0-8.0-0.238","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","746","1971827","0.0-8.0-1.238","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/clock.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","747","1974828","0.0-8.0-0.239","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","748","1976822","0.0-8.0-1.239","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/necklace.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","749","1979824","0.0-8.0-0.240","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","750","1981378","0.0-8.0-1.240","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/basket.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","751","1984380","0.0-8.0-0.241","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","752","1986344","0.0-8.0-1.241","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tv.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","753","1989346","0.0-8.0-0.242","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","754","1991001","0.0-8.0-1.242","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/cigarette.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","755","1994004","0.0-8.0-0.243","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","756","1996001","0.0-8.0-1.243","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/basket.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","757","1999003","0.0-8.0-0.244","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","758","2000493","0.0-8.0-1.244","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/woolenhat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","759","2003495","0.0-8.0-0.245","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","760","2005894","0.0-8.0-1.245","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/mug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","761","2008895","0.0-8.0-0.246","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","762","2010877","0.0-8.0-1.246","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/watch.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","763","2013878","0.0-8.0-0.247","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","764","2016030","0.0-8.0-1.247","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/broom.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","765","2019031","0.0-8.0-0.248","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","766","2021143","0.0-8.0-1.248","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/trafficlight.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","767","2024144","0.0-8.0-0.249","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","768","2026181","0.0-8.0-1.249","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebin.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","769","2029183","0.0-8.0-0.250","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","770","2030659","0.0-8.0-1.250","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/camcorder.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","771","2033660","0.0-8.0-0.251","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","772","2036137","0.0-8.0-1.251","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebag.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","773","2039139","0.0-8.0-0.252","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","774","2041122","0.0-8.0-1.252","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/handbag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","775","2044124","0.0-8.0-0.253","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","776","2045616","0.0-8.0-1.253","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/juice.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","777","2048619","0.0-8.0-0.254","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","778","2050279","0.0-8.0-1.254","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","779","2053281","0.0-8.0-0.255","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","780","2055341","0.0-8.0-1.255","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/newspaper2.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","781","2058343","0.0-8.0-0.256","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","782","2060753","0.0-8.0-1.256","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/camcorder.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","783","2063755","0.0-8.0-0.257","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","784","2066352","0.0-8.0-1.257","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebag.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","785","2069354","0.0-8.0-0.258","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","786","2071767","0.0-8.0-1.258","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/broom.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","787","2074769","0.0-8.0-0.259","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","788","2076996","0.0-8.0-1.259","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebin.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","789","2079998","0.0-8.0-0.260","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","790","2082201","0.0-8.0-1.260","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/mug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","791","2085203","0.0-8.0-0.261","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","792","2087030","0.0-8.0-1.261","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/socks.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","793","2090032","0.0-8.0-0.262","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","794","2092249","0.0-8.0-1.262","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/redflag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","795","2095250","0.0-8.0-0.263","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","796","2097282","0.0-8.0-1.263","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/doll.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","797","2100283","0.0-8.0-0.264","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","798","2102478","0.0-8.0-1.264","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/shoppingcart.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","799","2105480","0.0-8.0-0.265","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","800","2107519","0.0-8.0-1.265","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/basket.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","801","2110521","0.0-8.0-0.266","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","802","2112858","0.0-8.0-1.266","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/watch.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","803","2115860","0.0-8.0-0.267","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","804","2118296","0.0-8.0-1.267","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/woolenhat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","805","2121298","0.0-8.0-0.268","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","806","2123219","0.0-8.0-1.268","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/hanger.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","807","2126221","0.0-8.0-0.269","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","808","2128745","0.0-8.0-1.269","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tv.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","809","2131747","0.0-8.0-0.270","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","810","2133927","0.0-8.0-1.270","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/socks.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","811","2136929","0.0-8.0-0.271","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","812","2139472","0.0-8.0-1.271","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/cigarette.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","813","2142473","0.0-8.0-0.272","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","814","2144917","0.0-8.0-1.272","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/dress.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","815","2147919","0.0-8.0-0.273","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","816","2149357","0.0-8.0-1.273","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sneakers.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","817","2152358","0.0-8.0-0.274","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","818","2154502","0.0-8.0-1.274","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/hat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","819","2157504","0.0-8.0-0.275","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","820","2159531","0.0-8.0-1.275","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/hanger.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","821","2163894","0.0-8.0-0.276","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","822","2165663","0.0-8.0-1.276","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/newspaper2.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","823","2168664","0.0-8.0-0.277","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","824","2170895","0.0-8.0-1.277","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/woolenhat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","825","2175074","0.0-8.0-0.278","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","826","2182694","0.0-8.0-1.278","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/broom.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","827","2190113","0.0-8.0-0.279","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","828","2192561","0.0-8.0-1.279","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tv.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","829","2195564","0.0-8.0-0.280","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","830","2197103","0.0-8.0-1.280","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/bottle.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","831","2202655","0.0-8.0-0.281","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","832","2207444","0.0-8.0-1.281","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/shoppingcart.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","833","2210656","0.0-8.0-0.282","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","834","2212291","0.0-8.0-1.282","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/handbag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","835","2215292","0.0-8.0-0.283","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","836","2219349","0.0-8.0-1.283","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tie.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","837","2225395","0.0-8.0-0.284","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","838","2226804","0.0-8.0-1.284","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/cigarette.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","839","2229806","0.0-8.0-0.285","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","840","2231432","0.0-8.0-1.285","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/dress.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","841","2234434","0.0-8.0-0.286","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","842","2236979","0.0-8.0-1.286","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/boot.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","843","2239980","0.0-8.0-0.287","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","844","2242548","0.0-8.0-1.287","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/clock.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","845","2245550","0.0-8.0-0.288","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","846","2247223","0.0-8.0-1.288","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/hat.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","847","2250224","0.0-8.0-0.289","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","848","2252509","0.0-8.0-1.289","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","849","2255510","0.0-8.0-0.290","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","850","2257240","0.0-8.0-1.290","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/watch.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","851","2260890","0.0-8.0-0.291","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","852","2262924","0.0-8.0-1.291","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","853","2265925","0.0-8.0-0.292","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","854","2267552","0.0-8.0-1.292","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rockingchair.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","855","2270554","0.0-8.0-0.293","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","856","2272432","0.0-8.0-1.293","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebin.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","857","2275434","0.0-8.0-0.294","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","858","2277591","0.0-8.0-1.294","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/camcorder.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","859","2280592","0.0-8.0-0.295","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","860","2282025","0.0-8.0-1.295","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sunglasses.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","861","2285027","0.0-8.0-0.296","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","862","2286568","0.0-8.0-1.296","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/microphone.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","863","2289571","0.0-8.0-0.297","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","864","2291225","0.0-8.0-1.297","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/comb.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","865","2294227","0.0-8.0-0.298","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","866","2295696","0.0-8.0-1.298","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/garbagebag.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","867","2298697","0.0-8.0-0.299","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","868","2300543","0.0-8.0-1.299","anr94szkyb","0","","","","","",""
